year,province,track,score,min_rank,max_rank,same_score_count,source_url,source_name
2024,上海,普通类,476,25300,25541,242,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,475,25542,25819,278,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,474,25820,26034,215,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,473,26035,26270,236,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,472,26271,26492,222,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,471,26493,26748,256,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,470,26749,26996,248,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,469,26997,27273,277,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,468,27274,27525,252,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,467,27526,27778,253,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,466,27779,28028,250,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,465,28029,28294,266,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,464,28295,28519,225,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,463,28520,28756,237,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,462,28757,29014,258,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,461,29015,29262,248,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,460,29263,29525,263,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,459,29526,29755,230,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,458,29756,29994,239,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,457,29995,30232,238,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,456,30233,30473,241,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,455,30474,30715,242,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,454,30716,30934,219,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,453,30935,31179,245,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,452,31180,31399,220,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,451,31400,31665,266,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,450,31666,31904,239,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,449,31905,32134,230,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,448,32135,32390,256,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,447,32391,32641,251,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,446,32642,32860,219,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,445,32861,33071,211,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,444,33072,33286,215,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,443,33287,33531,245,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,442,33532,33781,250,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,441,33782,33999,218,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,440,34000,34239,240,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,439,34240,34482,243,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,438,34483,34709,227,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,437,34710,34923,214,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,436,34924,35127,204,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,435,35128,35341,214,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,434,35342,35570,229,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,433,35571,35806,236,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,432,35807,36033,227,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,431,36034,36222,189,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,430,36223,36436,214,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,429,36437,36629,193,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,428,36630,36833,204,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,427,36834,37063,230,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,426,37064,37259,196,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,425,37260,37468,209,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,424,37469,37692,224,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,423,37693,37882,190,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,422,37883,38053,171,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,421,38054,38266,213,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,420,38267,38443,177,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,419,38444,38662,219,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,418,38663,38869,207,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,417,38870,39079,210,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,416,39080,39269,190,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,415,39270,39454,185,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,414,39455,39641,187,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,413,39642,39823,182,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,412,39824,39998,175,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,411,39999,40210,212,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,410,40211,40401,191,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,409,40402,40573,172,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,408,40574,40752,179,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,407,40753,40915,163,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,406,40916,41077,162,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,405,41078,41271,194,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,404,41272,41433,162,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,403,41434,41594,161,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2025,上海,普通类,623,1,52,52,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,622,53,64,12,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,621,65,75,11,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,620,76,95,20,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,619,96,119,24,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,618,120,137,18,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,617,138,171,34,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,616,172,203,32,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,615,204,236,33,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,614,237,272,36,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,613,273,322,50,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,612,323,365,43,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,611,366,399,34,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,610,400,460,61,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,609,461,537,77,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,608,538,600,63,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,607,601,656,56,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,606,657,726,70,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,605,727,789,63,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,604,790,878,89,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,603,879,952,74,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,602,953,1048,96,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,601,1049,1146,98,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,600,1147,1250,104,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,599,1251,1346,96,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,598,1347,1465,119,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,597,1466,1566,101,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,596,1567,1671,105,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,595,1672,1795,124,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,594,1796,1939,144,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,593,1940,2093,154,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,592,2094,2237,144,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,591,2238,2371,134,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,590,2372,2503,132,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,589,2504,2641,138,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,588,2642,2789,148,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,587,2790,2946,157,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,586,2947,3078,132,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,585,3079,3231,153,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,584,3232,3396,165,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,583,3397,3567,171,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,582,3568,3757,190,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,581,3758,3934,177,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,580,3935,4096,162,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,579,4097,4285,189,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,578,4286,4467,182,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,577,4468,4649,182,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,576,4650,4823,174,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,575,4824,5016,193,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,574,5017,5214,198,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,573,5215,5410,196,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,572,5411,5610,200,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,571,5611,5815,205,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,570,5816,6004,189,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,569,6005,6182,178,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,568,6183,6379,197,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,567,6380,6602,223,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,566,6603,6814,212,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,565,6815,7040,226,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,564,7041,7257,217,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,563,7258,7447,190,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,562,7448,7663,216,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,561,7664,7891,228,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,560,7892,8117,226,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,559,8118,8336,219,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,558,8337,8579,243,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,557,8580,8824,245,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,556,8825,9039,215,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,555,9040,9302,263,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,554,9303,9550,248,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,553,9551,9779,229,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,552,9780,10002,223,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,551,10003,10254,252,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,550,10255,10506,252,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,549,10507,10761,255,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,548,10762,11041,280,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,547,11042,11283,242,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,546,11284,11525,242,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,545,11526,11777,252,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,544,11778,12020,243,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,543,12021,12291,271,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,542,12292,12532,241,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,541,12533,12796,264,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,540,12797,13049,253,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,539,13050,13322,273,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,538,13323,13615,293,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,537,13616,13876,261,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,536,13877,14128,252,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,535,14129,14414,286,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,534,14415,14696,282,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,533,14697,14978,282,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,532,14979,15236,258,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,531,15237,15514,278,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,530,15515,15808,294,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,529,15809,16109,301,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,528,16110,16393,284,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,527,16394,16655,262,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,526,16656,16940,285,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,525,16941,17222,282,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,524,17223,17497,275,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,523,17498,17799,302,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,522,17800,18065,266,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,521,18066,18317,252,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,520,18318,18580,263,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,519,18581,18844,264,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,518,18845,19117,273,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,517,19118,19421,304,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,516,19422,19710,289,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,515,19711,19985,275,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,514,19986,20273,288,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,513,20274,20546,273,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,512,20547,20807,261,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,511,20808,21070,263,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,510,21071,21367,297,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,509,21368,21654,287,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,508,21655,21944,290,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,507,21945,22221,277,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,506,22222,22512,291,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,505,22513,22797,285,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,504,22798,23089,292,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,503,23090,23377,288,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,502,23378,23673,296,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,501,23674,23963,290,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,500,23964,24251,288,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,499,24252,24524,273,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,498,24525,24798,274,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,497,24799,25079,281,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,496,25080,25365,286,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,495,25366,25620,255,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,494,25621,25917,297,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,493,25918,26212,295,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,492,26213,26498,286,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,491,26499,26773,275,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,490,26774,27085,312,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,489,27086,27375,290,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,488,27376,27683,308,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,487,27684,27962,279,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,486,27963,28229,267,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,485,28230,28531,302,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,484,28532,28826,295,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,483,28827,29108,282,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,482,29109,29358,250,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,481,29359,29641,283,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,480,29642,29907,266,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,479,29908,30198,291,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,478,30199,30490,292,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,477,30491,30789,299,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,476,30790,31096,307,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,475,31097,31381,285,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,474,31382,31654,273,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,473,31655,31954,300,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,472,31955,32224,270,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,471,32225,32490,266,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,470,32491,32768,278,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,469,32769,33044,276,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,468,33045,33357,313,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,467,33358,33627,270,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,466,33628,33926,299,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,465,33927,34206,280,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,464,34207,34489,283,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,463,34490,34731,242,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,462,34732,35017,286,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,461,35018,35266,249,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,460,35267,35524,258,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,459,35525,35786,262,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,458,35787,36057,271,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
2025,上海,普通类,457,36058,36333,276,https://www.shmeea.edu.cn/page/08000/20250623/19547.html,上海市教育考试院
