year,province,track,score,min_rank,max_rank,same_score_count,source_url,source_name
2025,浙江,普通类,560,99219,100479,1261,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,559,100480,101665,1186,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,558,101666,102929,1264,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,557,102930,104123,1194,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,556,104124,105346,1223,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,555,105347,106509,1163,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,554,106510,107736,1227,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,553,107737,108985,1249,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,552,108986,110269,1284,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,551,110270,111482,1213,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,550,111483,112672,1190,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,549,112673,113980,1308,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,548,113981,115236,1256,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,547,115237,116520,1284,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,546,116521,117730,1210,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,545,117731,118977,1247,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,544,118978,120176,1199,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,543,120177,121418,1242,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,542,121419,122712,1294,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,541,122713,123986,1274,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,540,123987,125245,1259,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,539,125246,126489,1244,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,538,126490,127702,1213,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,537,127703,128920,1218,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,536,128921,130146,1226,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,535,130147,131398,1252,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,534,131399,132625,1227,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,533,132626,133791,1166,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,532,133792,135046,1255,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,531,135047,136302,1256,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,530,136303,137576,1274,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,529,137577,138775,1199,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,528,138776,139942,1167,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,527,139943,141125,1183,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,526,141126,142327,1202,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,525,142328,143456,1129,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,524,143457,144669,1213,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,523,144670,145937,1268,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,522,145938,147124,1187,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,521,147125,148397,1273,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,520,148398,149572,1175,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,519,149573,150846,1274,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,518,150847,152037,1191,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,517,152038,153310,1273,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,516,153311,154495,1185,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,515,154496,155707,1212,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,514,155708,156842,1135,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,513,156843,158030,1188,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,512,158031,159194,1164,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,511,159195,160384,1190,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,510,160385,161593,1209,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,509,161594,162728,1135,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,508,162729,163898,1170,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,507,163899,165101,1203,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,506,165102,166262,1161,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,505,166263,167421,1159,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,504,167422,168593,1172,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,503,168594,169717,1124,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,502,169718,170889,1172,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,501,170890,172010,1121,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,500,172011,173134,1124,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,499,173135,174362,1228,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,498,174363,175451,1089,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,497,175452,176563,1112,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,496,176564,177704,1141,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,495,177705,178870,1166,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,494,178871,180003,1133,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,493,180004,181112,1109,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,492,181113,182258,1146,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,491,182259,183301,1043,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,490,183302,184372,1071,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,489,184373,185464,1092,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
